Date,strategy_equity_net,benchmark_equity,strategy_ret_net,turnover
2022-03-10,1.2704942459672726,0.9037318758594771,-0.006430876665761945,0.007026257344388415
2022-03-11,1.278284338279931,0.918163886950053,0.006131544741257368,0.0033331064721381365
2022-03-14,1.2410284167543795,0.8813959733882296,-0.029145253845230788,0.013756895498323096
2022-03-15,1.1975659280878028,0.8389719572973713,-0.035021348487928025,0.00079947861295529
2022-03-16,1.1989221766449036,0.8364304756327514,0.0011325042949963421,0.0013747933064768847
2022-03-17,1.2401388820467352,0.8848992757698007,0.034378132463254184,0.033541165257061745
2022-03-18,1.2382918680596082,0.8891524952857722,-0.0014893605981279965,0.003561509440425853
2022-03-21,1.2762908837762954,0.9348677489191266,0.03068663914932365,0.01500353243432237
2022-03-22,1.2650840003155959,0.9253794661771706,-0.008780822305602034,0.001651662742095078
2022-03-23,1.2970937806326643,0.9588933986488761,0.025302493991768888,0.003850957065684557
2022-03-24,1.2912739914550346,0.9444229844447495,-0.004486791367383718,0.0077550738002069575
2022-03-25,1.2941437817871622,0.9521565796650149,0.0022224487994943975,0.0021874966848100807
2022-03-28,1.2428982915184998,0.895542838101491,-0.03959798825281543,0.013950842304068567
2022-03-29,1.251731279090385,0.9075673321641006,0.007106766202963802,0.0033960420998049023
2022-03-30,1.2674282102925494,0.9228577572370181,0.012540176525404857,0.010463771330112032
2022-03-31,1.2460688688639139,0.8923097518638512,-0.016852505929077645,0.010808575624847938
2022-04-01,1.24002858502245,0.8892256593039878,-0.004847471911380906,0.004581192598151623
2022-04-04,1.258209428276433,0.9105663697764438,0.01466163237975161,0.013370955614934843
2022-04-05,1.2416468707953023,0.8924254051011006,-0.013163593523392114,0.06236340567634688
2022-04-06,1.2340325518235067,0.8778028498959496,-0.00613243519626347,0.01271207757294665
2022-04-07,1.2362860470342791,0.8771361778410597,0.0018261229879572025,0.0033309544953654957
2022-04-08,1.2465437685294256,0.8866157626781991,0.008297207203586773,0.007060338645990039
2022-04-11,1.2399979583156577,0.8708469603910329,-0.0052511675715087025,0.013906217326074971
2022-04-12,1.266239056964728,0.904308725992335,0.021162211173891332,0.042248161836748704
2022-04-13,1.2830212438606385,0.9274615324757354,0.013253569145259663,0.006235974689012963
2022-04-14,1.2861950032594904,0.9378528112918746,0.002473660833005399,0.042188250960853685
2022-04-18,1.2939820818760241,0.9472494038966808,0.006054353031071854,0.018759864608766746
2022-04-19,1.262808771037623,0.9128578455062877,-0.024090991115739327,0.06301295502687618
2022-04-20,1.2679445036399555,0.9156529502145724,0.004066912362441516,0.007081577650052351
2022-04-21,1.2691811472473176,0.9213360525058293,0.0009753136701267692,0.008873039526280824
2022-04-22,1.2517805082439402,0.9043834393057192,-0.013710130379037712,0.007888788232364025
2022-04-25,1.226823911557794,0.8843332545135837,-0.01993687912680197,0.04958597160114539
2022-04-26,1.237702068347129,0.8986409868674334,0.008866925959669505,0.011851988545400705
2022-04-27,1.231050716160854,0.8957261660533882,-0.005373952549952019,0.015618744878333063
2022-04-28,1.245142483493483,0.9109739164685026,0.011446942963142559,0.009444021948617709
2022-04-29,1.240908336882802,0.9051905679075513,-0.003400531800024477,0.039792639616795744
2022-05-02,1.2332903944411486,0.9091078462649892,-0.006139004965338368,0.05139302901383702
2022-05-03,1.2237640718359335,0.8952710430233648,-0.007724314280037711,0.006898131834522148
2022-05-04,1.253459729575885,0.9261680609471852,0.024265835566982346,0.004362878748181559
2022-05-05,1.2522957919979798,0.9272605478026524,-0.00092857995389994,0.0152228268527832
2022-05-06,1.263627995494761,0.9403357118390516,0.009049142837652686,0.005613606052559866
2022-05-09,1.2182529951126013,0.8926239719424084,-0.03590851147959358,0.06435251670494219
2022-05-10,1.199418626495141,0.8734966600158216,-0.015460145546959741,0.0038126237906307425
2022-05-11,1.226566115519232,0.9040654309232353,0.022633873131868477,0.008157733252166816
2022-05-12,1.2199780412545784,0.9067353968483042,-0.0053711529947692545,0.025734271028659966
2022-05-13,1.2268279942186233,0.9214674833158777,0.005614816605224143,0.003841023474298433
2022-05-16,1.2451791570133308,0.9391960145630395,0.014958219800319713,0.01489543438470542
2022-05-17,1.228460259146216,0.9215760215530658,-0.01342690148076086,0.0056185073169967015
2022-05-18,1.21886059694751,0.9087833205286918,-0.00781438563212282,0.016616578538148685
2022-05-19,1.2364143932638627,0.9236823109281739,0.014401808016695512,1.2470947252609639
2022-05-20,1.2527724086410956,0.9320445155304118,0.013230204587032612,0.0013904353827065563
2022-05-23,1.2573638631672672,0.9357656208144433,0.003665034841525693,0.0036717624699218465
2022-05-24,1.257977633727228,0.9384186165335227,0.00048814076651985776,0.0014581071591882044
2022-05-25,1.2651563242062627,0.9401007492219944,0.005706532681161561,2.5354058085236275e-06
2022-05-26,1.2955418800474214,0.9545571389996547,0.02401723428148051,0.0027389346908339163
2022-05-27,1.310915685600581,0.962292673675124,0.011866699016010831,0.003252256564543976
2022-05-31,1.3142306856886623,0.9607716190672195,0.002528766818868735,0.0002368569092618955
2022-06-01,1.3138234447788268,0.9626018457274298,-0.0003098701881412907,0.004198933133715055
2022-06-02,1.3384135992167734,0.9785518659667396,0.01871648320454957,0.002165300423636829
2022-06-03,1.373860054070814,0.9925270053392649,0.026483932078083635,0.0012661619924288492
2022-06-06,1.3549328681446813,0.9819405884278127,-0.013776647679689292,0.002773506893982869
2022-06-07,1.377526336389418,0.9949700298929867,0.01667497244765641,0.0025192708004612707
2022-06-08,1.4099211482188578,1.0102802194217813,0.02351665516199767,0.0012113097538878348
2022-06-09,1.396133659427224,1.0026289678568785,-0.009778907713421693,0.008878550808647356
2022-06-10,1.3826120302334481,1.0006498192037663,-0.009685053506498127,0.0015553252268782902
2022-06-13,1.3866809267868625,0.9938149105343477,0.002942905503814584,0.009382567927134655
2022-06-14,1.362625211374137,0.9797122313947944,-0.01734769329269271,0.022896071532673867
2022-06-15,1.3395080816618354,0.9728977710189937,-0.016965141639342814,0.009097471838473814
2022-06-16,1.3481652905378299,0.9807639180759172,0.006462976218295132,0.002827517471311436
2022-06-17,1.281844683042836,0.9459141395896488,-0.04919323169085325,0.0064167111480173955
2022-06-21,1.2937011169981836,0.9505637606485009,0.009249509017896515,0.0008992408895335813
2022-06-22,1.2465002101319602,0.9286985554620617,-0.03648517130119297,0.0028026672908594286
2022-06-23,1.2220670238996385,0.9146365317963293,-0.019601429693890785,0.007724138408725989
2022-06-24,1.2568928598362212,0.93171549232079,0.0284974843895655,0.0005715873496006108
2022-06-27,1.282032368748279,0.943800008495684,0.020001314125798843,0.0032685791505276396
2022-06-28,1.310909712802383,0.9574432293645845,0.02252466065447207,0.00042909478319680394
2022-06-29,1.2859051635096421,0.9450041103716058,-0.01907419637565099,0.00274394036527692
2022-06-30,1.2516573532478905,0.9262540010408434,-0.026633231776034334,0.008808894764663067
2022-07-01,1.2734377774927639,0.9367278429985675,0.017401267358319737,0.00456694410082531
2022-07-05,1.1717256800978588,0.8801624588054615,-0.07987205907709369,0.010329809252939748
2022-07-06,1.1495537163923568,0.864496087590439,-0.018922486792002674,0.0028377016385305875
2022-07-07,1.1927676965745126,0.8863496536363162,0.03759196248590645,0.0007967006672864319
2022-07-08,1.2241399151882706,0.9020149038134637,0.026302035764260948,0.002717479943556478
2022-07-11,1.2194356717151902,0.8980902808291823,-0.0038428968900641293,0.00026068256437256077
2022-07-12,1.1349684468058434,0.8555102341230799,-0.06926747090360229,0.00901992706377458
2022-07-13,1.1382424859869429,0.8585558535509669,0.002884696213638055,0.0016364005586693153
2022-07-14,1.1378339219983549,0.8542652017625534,-0.00035894283829501186,0.0028475959697558118
2022-07-15,1.153013071001153,0.8612754778568023,0.01334039063990912,0.0006834100279746735
2022-07-18,1.2045134894187008,0.8871562210372269,0.04466594500340769,0.008874461855430171
2022-07-19,1.2225659295739313,0.8967396075291489,0.014987329169673718,0.0048496962347416295
2022-07-20,1.2151516888315785,0.8903135468983169,-0.006064491544383696,0.00024783564946251335
2022-07-21,1.1821651384599974,0.878382676484033,-0.02714603507920824,0.0004915396964365049
2022-07-22,1.1674239184596529,0.871810137284067,-0.012469679168130205,0.0028057804782463114
2022-07-25,1.19222921347184,0.8833780646157706,0.021247890008041136,0.0010266761171134342
2022-07-26,1.1769086850873505,0.8760183879473028,-0.012850321239718068,0.982116619239876
2022-07-27,1.216771692230307,0.8994116784292914,0.033870943130985376,0.0
2022-07-28,1.213354854770956,0.8993739385891627,-0.002808117152271916,0.0
2022-07-29,1.2293001445226615,0.9077322907994608,0.013141489226344616,0.0
2022-08-01,1.1829830467012847,0.8867266477958856,-0.0376776152087428,0.0
2022-08-02,1.1890574083152188,0.8896365139123867,0.005134783318216041,0.0
2022-08-03,1.1491944011722623,0.8710446775862357,-0.03352488018172184,0.0
2022-08-04,1.1134972479373006,0.8592209556154199,-0.031062762922050458,1.0
2022-08-05,1.1134972479373006,0.8573081949530552,0.0,0.0
2022-08-08,1.1134972479373006,0.8742103043597413,0.0,0.0
2022-08-09,1.1134972479373006,0.8744553581046457,0.0,0.0
2022-08-10,1.1134972479373006,0.879013866092524,0.0,0.0
2022-08-11,1.1134972479373006,0.8932159051954928,0.0,0.0
2022-08-12,1.1134972479373006,0.8869513656395963,0.0,0.0
2022-08-15,1.1134972479373006,0.8644524764968871,0.0,0.0
2022-08-16,1.1134972479373006,0.8503527796853299,0.0,0.0
2022-08-17,1.1134972479373006,0.8548861798830556,0.0,0.0
2022-08-18,1.1134972479373006,0.8727456021673504,0.0,0.0
2022-08-19,1.1134972479373006,0.8687755963979321,0.0,0.0
2022-08-22,1.1134972479373006,0.8713003122503248,0.0,0.0
2022-08-23,1.1134972479373006,0.89061230169497,0.0,0.0
2022-08-24,1.1134972479373006,0.90101432334536,0.0,0.0
2022-08-25,1.1134972479373006,0.8913679575042948,0.0,0.0
2022-08-26,1.1134972479373006,0.8841860067872457,0.0,0.0
2022-08-29,1.1134972479373006,0.907431354737422,0.0,0.0
2022-08-30,1.1134972479373006,0.8793637135828838,0.0,0.0
2022-08-31,1.1134972479373006,0.858282285067873,0.0,0.0
2022-09-01,1.1134972479373006,0.8381477185085977,0.0,0.0
2022-09-02,1.1134972479373006,0.8453878859566649,0.0,0.0
2022-09-06,1.1134972479373006,0.8423564305776817,0.0,0.0
2022-09-07,1.1134972479373006,0.8159246702614611,0.0,0.0
2022-09-08,1.1134972479373006,0.8185415756715846,0.0,0.0
2022-09-09,1.1134972479373006,0.8442647366321296,0.0,0.0
2022-09-12,1.1134972479373006,0.8554468108130755,0.0,0.0
2022-09-13,1.1134972479373006,0.8485870906875731,0.0,0.0
2022-09-14,1.1134972479373006,0.8529185308823549,0.0,0.0
2022-09-15,1.1134972479373006,0.8258647108404928,0.0,0.0
2022-09-16,1.1134972479373006,0.8299604830507787,0.0,0.0
2022-09-19,1.1134972479373006,0.8314375374076101,0.0,0.0
2022-09-20,1.1134972479373006,0.8236054805567324,0.0,0.0
2022-09-21,1.1134972479373006,0.8211094238876403,0.0,0.0
2022-09-22,1.1134972479373006,0.8231641676056874,0.0,0.0
2022-09-23,1.1134972479373006,0.7914260224988496,0.0,0.0
2022-09-26,1.1134972479373006,0.7719648415046751,0.0,0.0
2022-09-27,1.1134972479373006,0.7838731875939626,0.0,0.0
2022-09-28,1.1134972479373006,0.8099239861645297,0.0,0.0
2022-09-29,1.1134972479373006,0.8066009834452459,0.0,0.0
2022-09-30,1.1134972479373006,0.7945581495684483,0.0,0.0
2022-10-03,1.1134972479373006,0.8219589771358006,0.0,0.0
2022-10-04,1.1134972479373006,0.8446983720271531,0.0,0.0
2022-10-05,1.1134972479373006,0.8557394574262627,0.0,0.0
2022-10-06,1.1134972479373006,0.8637706883334058,0.0,0.0
2022-10-07,1.1134972479373006,0.8774615915232173,0.0,0.0
2022-10-10,1.1134972479373006,0.8618938719659237,0.0,0.0
2022-10-11,1.1134972479373006,0.8468384873073838,0.0,0.0
2022-10-12,1.1134972479373006,0.8416363575976789,0.0,0.0
2022-10-13,1.1134972479373006,0.8527143806357836,0.0,0.0
